,Date - Heure,Taux de CO2 (g/kWh)
6338,2022-07-07T14:45:00+02:00,49.0
6339,2022-07-07T19:45:00+02:00,55.0
6340,2022-07-07T21:30:00+02:00,56.0
6341,2022-07-07T22:45:00+02:00,71.0
6342,2022-07-07T23:00:00+02:00,71.0
6343,2022-07-07T23:30:00+02:00,67.0
6344,2022-07-08T02:45:00+02:00,67.0
6345,2022-07-08T03:00:00+02:00,66.0
6346,2022-07-08T05:00:00+02:00,69.0
6347,2022-07-08T06:00:00+02:00,66.0
6348,2022-07-08T07:30:00+02:00,67.0
6349,2022-07-08T07:45:00+02:00,67.0
6350,2022-07-08T08:00:00+02:00,67.0
6351,2022-07-08T08:15:00+02:00,68.0
6352,2022-07-08T08:45:00+02:00,64.0
6353,2022-07-08T11:30:00+02:00,53.0
6354,2022-07-08T13:15:00+02:00,51.0
6355,2022-07-08T14:00:00+02:00,49.0
6356,2022-07-08T14:30:00+02:00,49.0
6357,2022-07-08T18:30:00+02:00,53.0
6358,2022-07-08T19:00:00+02:00,56.0
6359,2022-07-08T20:00:00+02:00,58.0
6360,2022-07-08T21:45:00+02:00,61.0
6361,2022-07-08T22:45:00+02:00,58.0
6362,2022-07-09T00:30:00+02:00,60.0
6363,2022-07-09T01:45:00+02:00,59.0
6364,2022-07-09T02:00:00+02:00,57.0
6365,2022-07-09T05:30:00+02:00,53.0
6366,2022-07-09T08:30:00+02:00,45.0
6367,2022-07-09T09:45:00+02:00,38.0
6368,2022-07-09T10:15:00+02:00,37.0
6369,2022-07-09T10:30:00+02:00,36.0
6370,2022-07-09T11:30:00+02:00,31.0
6371,2022-07-09T12:15:00+02:00,31.0
6372,2022-07-09T12:30:00+02:00,30.0
6373,2022-07-09T14:45:00+02:00,30.0
6374,2022-07-09T15:00:00+02:00,28.0
6375,2022-07-09T15:30:00+02:00,28.0
6376,2022-07-09T16:00:00+02:00,29.0
6377,2022-07-09T16:30:00+02:00,33.0
6378,2022-07-09T18:00:00+02:00,44.0
6379,2022-07-09T19:45:00+02:00,52.0
6380,2022-07-09T23:15:00+02:00,51.0
6381,2022-07-10T00:15:00+02:00,52.0
6382,2022-07-10T00:45:00+02:00,45.0
6383,2022-07-10T01:00:00+02:00,43.0
6384,2022-07-10T01:15:00+02:00,45.0
6385,2022-07-10T01:45:00+02:00,44.0
6386,2022-07-10T02:15:00+02:00,46.0
6387,2022-07-10T02:45:00+02:00,32.0
6388,2022-07-10T05:00:00+02:00,29.0
6389,2022-07-10T05:30:00+02:00,29.0
6390,2022-07-10T08:30:00+02:00,29.0
6391,2022-07-10T09:00:00+02:00,27.0
6392,2022-07-10T10:00:00+02:00,25.0
6393,2022-07-10T12:45:00+02:00,24.0
6394,2022-07-10T13:00:00+02:00,23.0
6395,2022-07-10T14:00:00+02:00,24.0
6396,2022-07-10T14:45:00+02:00,25.0
6397,2022-07-10T15:30:00+02:00,25.0
6398,2022-07-10T17:30:00+02:00,24.0
6399,2022-07-10T18:00:00+02:00,27.0
6400,2022-07-10T18:45:00+02:00,37.0
6401,2022-07-10T22:15:00+02:00,57.0
6402,2022-07-10T22:45:00+02:00,58.0
6403,2022-07-10T23:45:00+02:00,57.0
6404,2022-07-11T06:15:00+02:00,59.0
6405,2022-07-11T06:45:00+02:00,58.0
6406,2022-07-11T08:00:00+02:00,59.0
6407,2022-07-11T08:30:00+02:00,54.0
6408,2022-07-11T09:00:00+02:00,53.0
6409,2022-07-11T10:30:00+02:00,47.0
6410,2022-07-11T12:00:00+02:00,47.0
6411,2022-07-11T14:45:00+02:00,48.0
6412,2022-07-11T15:45:00+02:00,51.0
6413,2022-07-11T16:15:00+02:00,50.0
6414,2022-07-11T16:45:00+02:00,50.0
6415,2022-07-11T18:00:00+02:00,57.0
6416,2022-07-11T18:15:00+02:00,57.0
6417,2022-07-11T18:30:00+02:00,59.0
6418,2022-07-11T20:00:00+02:00,59.0
6419,2022-07-11T20:15:00+02:00,60.0
6420,2022-07-11T23:45:00+02:00,58.0
6421,2022-07-12T02:00:00+02:00,59.0
6422,2022-07-12T04:00:00+02:00,65.0
6423,2022-07-12T04:15:00+02:00,66.0
6424,2022-07-12T06:30:00+02:00,68.0
6425,2022-07-12T06:45:00+02:00,68.0
6426,2022-07-12T07:45:00+02:00,65.0
6427,2022-07-12T09:15:00+02:00,57.0
6428,2022-07-12T09:45:00+02:00,55.0
6429,2022-07-12T10:15:00+02:00,54.0
6430,2022-07-12T10:30:00+02:00,52.0
6431,2022-07-12T12:30:00+02:00,56.0
6432,2022-07-12T12:45:00+02:00,58.0
6433,2022-07-12T13:00:00+02:00,56.0
6434,2022-07-12T14:15:00+02:00,58.0
6435,2022-07-12T15:45:00+02:00,57.0
6436,2022-07-12T21:15:00+02:00,70.0
6437,2022-07-13T00:45:00+02:00,65.0
6438,2022-07-13T01:30:00+02:00,67.0
6439,2022-07-13T02:15:00+02:00,66.0
6440,2022-07-13T03:30:00+02:00,75.0
6441,2022-07-13T04:30:00+02:00,78.0
6442,2022-07-13T04:45:00+02:00,77.0
6443,2022-07-13T05:15:00+02:00,77.0
6444,2022-07-13T06:00:00+02:00,82.0
6445,2022-07-13T07:15:00+02:00,79.0
6446,2022-07-13T08:30:00+02:00,78.0
6447,2022-07-13T09:15:00+02:00,72.0
6448,2022-07-13T10:15:00+02:00,69.0
6449,2022-07-13T11:30:00+02:00,64.0
6450,2022-07-13T14:30:00+02:00,61.0
6451,2022-07-13T15:30:00+02:00,60.0
6452,2022-07-13T18:30:00+02:00,77.0
6453,2022-07-13T21:15:00+02:00,88.0
6454,2022-07-13T21:45:00+02:00,89.0
6455,2022-07-13T23:30:00+02:00,88.0
6456,2022-07-14T00:15:00+02:00,85.0
6457,2022-07-14T00:45:00+02:00,65.0
6458,2022-07-14T02:00:00+02:00,68.0
6459,2022-07-14T02:15:00+02:00,70.0
6460,2022-07-14T02:45:00+02:00,71.0
6461,2022-07-14T04:45:00+02:00,72.0
6462,2022-07-14T06:00:00+02:00,71.0
6463,2022-07-14T07:45:00+02:00,65.0
6464,2022-07-14T08:15:00+02:00,64.0
6465,2022-07-14T11:45:00+02:00,51.0
6466,2022-07-14T12:30:00+02:00,50.0
6467,2022-07-14T13:00:00+02:00,51.0
6468,2022-07-14T13:15:00+02:00,52.0
6469,2022-07-14T14:00:00+02:00,49.0
6470,2022-07-14T15:45:00+02:00,52.0
6471,2022-07-14T16:30:00+02:00,53.0
6472,2022-07-14T16:45:00+02:00,54.0
6473,2022-07-14T17:15:00+02:00,52.0
6474,2022-07-14T18:00:00+02:00,55.0
6475,2022-07-14T21:30:00+02:00,63.0
6476,2022-07-14T22:00:00+02:00,67.0
6477,2022-07-15T00:15:00+02:00,60.0
6478,2022-07-15T06:45:00+02:00,61.0
6479,2022-07-15T08:30:00+02:00,61.0
6480,2022-07-15T09:15:00+02:00,57.0
6481,2022-07-15T10:00:00+02:00,54.0
6482,2022-07-15T12:00:00+02:00,49.0
6483,2022-07-15T15:15:00+02:00,54.0
6484,2022-07-15T15:30:00+02:00,53.0
6485,2022-07-15T16:30:00+02:00,56.0
6486,2022-07-15T18:00:00+02:00,63.0
6487,2022-07-15T18:30:00+02:00,63.0
6488,2022-07-15T18:45:00+02:00,62.0
6489,2022-07-15T20:45:00+02:00,62.0
6490,2022-07-15T21:00:00+02:00,62.0
6491,2022-07-15T21:15:00+02:00,63.0
6492,2022-07-16T01:15:00+02:00,59.0
6493,2022-07-16T03:30:00+02:00,63.0
6494,2022-07-16T05:00:00+02:00,64.0
6495,2022-07-16T07:30:00+02:00,59.0
6496,2022-07-16T09:30:00+02:00,54.0
6497,2022-07-16T11:30:00+02:00,46.0
6498,2022-07-16T12:45:00+02:00,47.0
6499,2022-07-16T13:00:00+02:00,45.0
6500,2022-07-16T19:30:00+02:00,54.0
6501,2022-07-16T20:30:00+02:00,57.0
6502,2022-07-16T21:30:00+02:00,58.0
6503,2022-07-16T22:15:00+02:00,56.0
6504,2022-07-16T22:30:00+02:00,53.0
6505,2022-07-17T01:00:00+02:00,48.0
6506,2022-07-17T02:15:00+02:00,46.0
6507,2022-07-17T05:15:00+02:00,56.0
6508,2022-07-17T07:30:00+02:00,48.0
6509,2022-07-17T08:00:00+02:00,46.0
6510,2022-07-17T10:15:00+02:00,36.0
6511,2022-07-17T12:00:00+02:00,34.0
6512,2022-07-17T14:00:00+02:00,34.0
6513,2022-07-17T15:45:00+02:00,34.0
6514,2022-07-17T16:45:00+02:00,39.0
6515,2022-07-17T17:00:00+02:00,40.0
6516,2022-07-17T17:15:00+02:00,43.0
6517,2022-07-17T17:30:00+02:00,44.0
6518,2022-07-17T18:15:00+02:00,55.0
6519,2022-07-17T23:15:00+02:00,62.0
6520,2022-07-17T23:30:00+02:00,64.0
6521,2022-07-18T02:00:00+02:00,68.0
6522,2022-07-18T02:45:00+02:00,70.0
6523,2022-07-18T03:00:00+02:00,69.0
6524,2022-07-18T08:15:00+02:00,64.0
6525,2022-07-18T09:45:00+02:00,63.0
6526,2022-07-18T10:00:00+02:00,61.0
6527,2022-07-18T10:15:00+02:00,62.0
6528,2022-07-18T12:45:00+02:00,57.0
6529,2022-07-18T15:00:00+02:00,55.0
6530,2022-07-18T15:45:00+02:00,55.0
6531,2022-07-18T17:00:00+02:00,56.0
6532,2022-07-18T17:30:00+02:00,56.0
6533,2022-07-18T19:00:00+02:00,67.0
6534,2022-07-18T20:45:00+02:00,72.0
6535,2022-07-18T21:30:00+02:00,72.0
6536,2022-07-18T22:30:00+02:00,79.0
6537,2022-07-18T22:45:00+02:00,81.0
6538,2022-07-18T23:00:00+02:00,81.0
6539,2022-07-19T02:15:00+02:00,71.0
6540,2022-07-19T02:30:00+02:00,71.0
6541,2022-07-19T03:00:00+02:00,71.0
6542,2022-07-19T04:30:00+02:00,72.0
6543,2022-07-19T05:45:00+02:00,69.0
6544,2022-07-19T06:15:00+02:00,65.0
6545,2022-07-19T07:15:00+02:00,64.0
6546,2022-07-19T08:15:00+02:00,68.0
6547,2022-07-19T11:00:00+02:00,74.0
6548,2022-07-19T11:30:00+02:00,69.0
6549,2022-07-19T12:15:00+02:00,62.0
6550,2022-07-19T12:45:00+02:00,50.0
6551,2022-07-19T17:30:00+02:00,59.0
6552,2022-07-19T18:45:00+02:00,61.0
6553,2022-07-19T19:30:00+02:00,63.0
6554,2022-07-19T22:30:00+02:00,68.0
6555,2022-07-19T23:15:00+02:00,76.0
6556,2022-07-19T23:30:00+02:00,76.0
6557,2022-07-19T23:45:00+02:00,77.0
6558,2022-07-20T00:00:00+02:00,81.0
6559,2022-07-20T01:30:00+02:00,88.0
6560,2022-07-20T02:00:00+02:00,89.0
6561,2022-07-20T02:45:00+02:00,94.0
6562,2022-07-20T06:30:00+02:00,98.0
6563,2022-07-20T07:45:00+02:00,90.0
6564,2022-07-20T08:00:00+02:00,90.0
6565,2022-07-20T09:15:00+02:00,87.0
6566,2022-07-20T09:45:00+02:00,85.0
6567,2022-07-20T10:15:00+02:00,82.0
6568,2022-07-20T10:45:00+02:00,82.0
6569,2022-07-20T11:00:00+02:00,81.0
6570,2022-07-20T11:15:00+02:00,80.0
6571,2022-07-20T11:30:00+02:00,79.0
6572,2022-07-20T15:15:00+02:00,64.0
6573,2022-07-20T15:30:00+02:00,64.0
6574,2022-07-20T16:15:00+02:00,59.0
6575,2022-07-20T17:45:00+02:00,58.0
6576,2022-07-20T18:00:00+02:00,59.0
6577,2022-07-20T21:15:00+02:00,72.0
6578,2022-07-20T22:30:00+02:00,71.0
6579,2022-07-20T23:15:00+02:00,71.0
6580,2022-07-21T02:00:00+02:00,65.0
6581,2022-07-21T02:30:00+02:00,70.0
6582,2022-07-21T04:00:00+02:00,75.0
6583,2022-07-21T04:30:00+02:00,74.0
6584,2022-07-21T04:45:00+02:00,74.0
6585,2022-07-21T05:15:00+02:00,75.0
6586,2022-07-21T05:30:00+02:00,73.0
6587,2022-07-21T06:15:00+02:00,70.0
6588,2022-07-21T07:30:00+02:00,69.0
6589,2022-07-21T09:45:00+02:00,64.0
6590,2022-07-21T11:30:00+02:00,60.0
6591,2022-07-21T12:30:00+02:00,58.0
6592,2022-07-21T12:45:00+02:00,59.0
6593,2022-07-21T13:45:00+02:00,57.0
6594,2022-07-21T14:15:00+02:00,58.0
6595,2022-07-21T18:15:00+02:00,64.0
6596,2022-07-21T18:30:00+02:00,65.0
6597,2022-07-21T19:45:00+02:00,75.0
6598,2022-07-21T20:00:00+02:00,76.0
6599,2022-07-21T21:00:00+02:00,80.0
6600,2022-07-21T21:15:00+02:00,81.0
6601,2022-07-21T23:15:00+02:00,79.0
6602,2022-07-22T00:45:00+02:00,78.0
6603,2022-07-22T01:30:00+02:00,78.0
6604,2022-07-22T02:00:00+02:00,71.0
6605,2022-07-22T02:15:00+02:00,72.0
6606,2022-07-22T04:45:00+02:00,74.0
6607,2022-07-22T05:15:00+02:00,75.0
6608,2022-07-22T08:00:00+02:00,70.0
6609,2022-07-22T08:15:00+02:00,73.0
6610,2022-07-22T09:30:00+02:00,68.0
6611,2022-07-22T10:00:00+02:00,66.0
6612,2022-07-22T11:00:00+02:00,63.0
6613,2022-07-22T12:30:00+02:00,60.0
6614,2022-07-22T13:45:00+02:00,56.0
6615,2022-07-22T16:30:00+02:00,59.0
6616,2022-07-22T17:00:00+02:00,62.0
6617,2022-07-22T18:30:00+02:00,67.0
6618,2022-07-22T18:45:00+02:00,68.0
6619,2022-07-22T19:15:00+02:00,67.0
6620,2022-07-22T20:30:00+02:00,71.0
6621,2022-07-22T23:15:00+02:00,76.0
6622,2022-07-23T00:00:00+02:00,66.0
6623,2022-07-23T00:30:00+02:00,66.0
6624,2022-07-23T03:30:00+02:00,73.0
6625,2022-07-23T05:15:00+02:00,75.0
6626,2022-07-23T07:00:00+02:00,73.0
6627,2022-07-23T08:15:00+02:00,70.0
6628,2022-07-23T08:30:00+02:00,70.0
6629,2022-07-23T10:00:00+02:00,62.0
6630,2022-07-23T10:30:00+02:00,62.0
6631,2022-07-23T11:30:00+02:00,63.0
6632,2022-07-23T11:45:00+02:00,62.0
6633,2022-07-23T14:30:00+02:00,59.0
6634,2022-07-23T17:00:00+02:00,61.0
6635,2022-07-23T17:30:00+02:00,65.0
6636,2022-07-23T17:45:00+02:00,66.0
6637,2022-07-23T20:45:00+02:00,70.0
6638,2022-07-23T21:15:00+02:00,71.0
6639,2022-07-24T04:15:00+02:00,70.0
6640,2022-07-24T06:45:00+02:00,63.0
6641,2022-07-24T07:30:00+02:00,61.0
6642,2022-07-24T09:00:00+02:00,51.0
6643,2022-07-24T10:30:00+02:00,40.0
6644,2022-07-24T12:45:00+02:00,41.0
6645,2022-07-24T13:30:00+02:00,34.0
6646,2022-07-24T13:45:00+02:00,35.0
6647,2022-07-24T14:45:00+02:00,39.0
6648,2022-07-24T15:30:00+02:00,40.0
6649,2022-07-24T16:15:00+02:00,38.0
6650,2022-07-24T16:30:00+02:00,38.0
6651,2022-07-24T17:15:00+02:00,41.0
6652,2022-07-24T17:30:00+02:00,49.0
6653,2022-07-24T18:00:00+02:00,50.0
6654,2022-07-24T19:15:00+02:00,64.0
6655,2022-07-24T19:30:00+02:00,64.0
6656,2022-07-24T20:30:00+02:00,67.0
6657,2022-07-24T23:30:00+02:00,63.0
6658,2022-07-25T00:00:00+02:00,66.0
6659,2022-07-25T00:30:00+02:00,69.0
6660,2022-07-25T02:45:00+02:00,67.0
6661,2022-07-25T04:15:00+02:00,66.0
6662,2022-07-25T05:45:00+02:00,58.0
6663,2022-07-25T06:00:00+02:00,59.0
6664,2022-07-25T06:45:00+02:00,64.0
6665,2022-07-25T07:30:00+02:00,64.0
6666,2022-07-25T07:45:00+02:00,63.0
6667,2022-07-25T09:30:00+02:00,60.0
6668,2022-07-25T11:30:00+02:00,49.0
6669,2022-07-25T12:30:00+02:00,48.0
6670,2022-07-25T13:30:00+02:00,44.0
6671,2022-07-25T15:30:00+02:00,48.0
6672,2022-07-25T16:15:00+02:00,50.0
6673,2022-07-25T19:00:00+02:00,51.0
6674,2022-07-25T20:15:00+02:00,52.0
6675,2022-07-25T21:00:00+02:00,54.0
6676,2022-07-25T22:45:00+02:00,58.0
6677,2022-07-26T02:15:00+02:00,69.0
6678,2022-07-26T03:00:00+02:00,70.0
6679,2022-07-26T03:30:00+02:00,73.0
6680,2022-07-26T04:15:00+02:00,74.0
6681,2022-07-26T05:30:00+02:00,70.0
6682,2022-07-26T05:45:00+02:00,72.0
6683,2022-07-26T06:30:00+02:00,70.0
6684,2022-07-26T08:00:00+02:00,66.0
6685,2022-07-26T08:30:00+02:00,66.0
6686,2022-07-26T09:00:00+02:00,64.0
6687,2022-07-26T09:45:00+02:00,62.0
6688,2022-07-26T10:30:00+02:00,66.0
6689,2022-07-26T12:15:00+02:00,60.0
6690,2022-07-26T12:30:00+02:00,60.0
6691,2022-07-26T12:45:00+02:00,59.0
6692,2022-07-26T13:00:00+02:00,58.0
6693,2022-07-26T14:45:00+02:00,51.0
6694,2022-07-26T17:45:00+02:00,57.0
6695,2022-07-26T18:45:00+02:00,55.0
6696,2022-07-26T20:00:00+02:00,54.0
6697,2022-07-26T20:15:00+02:00,56.0
6698,2022-07-26T21:00:00+02:00,56.0
6699,2022-07-26T21:15:00+02:00,60.0
6700,2022-07-26T21:45:00+02:00,64.0
6701,2022-07-26T23:00:00+02:00,67.0
6702,2022-07-26T23:15:00+02:00,61.0
6703,2022-07-27T01:00:00+02:00,65.0
6704,2022-07-27T02:30:00+02:00,69.0
6705,2022-07-27T02:45:00+02:00,70.0
6706,2022-07-27T05:15:00+02:00,68.0
6707,2022-07-27T06:15:00+02:00,67.0
6708,2022-07-27T09:00:00+02:00,62.0
6709,2022-07-27T09:45:00+02:00,60.0
6710,2022-07-27T10:00:00+02:00,60.0
6711,2022-07-27T10:15:00+02:00,59.0
6712,2022-07-27T11:15:00+02:00,56.0
6713,2022-07-27T11:45:00+02:00,54.0
6714,2022-07-27T17:15:00+02:00,54.0
6715,2022-07-27T19:00:00+02:00,55.0
6716,2022-07-27T19:15:00+02:00,56.0
6717,2022-07-27T21:15:00+02:00,65.0
6718,2022-07-27T22:30:00+02:00,61.0
6719,2022-07-28T04:00:00+02:00,70.0
6720,2022-07-28T04:15:00+02:00,70.0
6721,2022-07-28T04:30:00+02:00,71.0
6722,2022-07-28T04:45:00+02:00,72.0
6723,2022-07-28T05:30:00+02:00,72.0
6724,2022-07-28T06:15:00+02:00,66.0
6725,2022-07-28T07:30:00+02:00,70.0
6726,2022-07-28T10:45:00+02:00,60.0
6727,2022-07-28T11:15:00+02:00,58.0
6728,2022-07-28T13:15:00+02:00,54.0
6729,2022-07-28T14:00:00+02:00,53.0
6730,2022-07-28T16:15:00+02:00,58.0
6731,2022-07-28T18:00:00+02:00,60.0
6732,2022-07-28T18:45:00+02:00,62.0
6733,2022-07-28T19:30:00+02:00,64.0
6734,2022-07-28T19:45:00+02:00,64.0
6735,2022-07-28T20:00:00+02:00,64.0
6736,2022-07-28T20:30:00+02:00,65.0
6737,2022-07-28T20:45:00+02:00,66.0
6738,2022-07-28T23:30:00+02:00,62.0
6739,2022-07-29T00:00:00+02:00,60.0
6740,2022-07-29T01:15:00+02:00,69.0
6741,2022-07-29T02:00:00+02:00,70.0
6742,2022-07-29T02:15:00+02:00,74.0
6743,2022-07-29T07:00:00+02:00,69.0
6744,2022-07-29T07:30:00+02:00,69.0
6745,2022-07-29T11:15:00+02:00,61.0
6746,2022-07-29T11:30:00+02:00,60.0
6747,2022-07-29T11:45:00+02:00,58.0
6748,2022-07-29T12:30:00+02:00,54.0
6749,2022-07-29T13:00:00+02:00,52.0
6750,2022-07-29T15:45:00+02:00,50.0
6751,2022-07-29T16:15:00+02:00,51.0
6752,2022-07-29T17:15:00+02:00,53.0
6753,2022-07-29T17:45:00+02:00,55.0
6754,2022-07-29T18:30:00+02:00,55.0
6755,2022-07-29T19:15:00+02:00,55.0
6756,2022-07-29T19:30:00+02:00,56.0
6757,2022-07-29T21:30:00+02:00,62.0
6758,2022-07-29T22:45:00+02:00,66.0
6759,2022-07-29T23:45:00+02:00,62.0
6760,2022-07-30T00:15:00+02:00,64.0
6761,2022-07-30T01:00:00+02:00,62.0
6762,2022-07-30T01:45:00+02:00,64.0
6763,2022-07-30T02:30:00+02:00,64.0
6764,2022-07-30T03:30:00+02:00,67.0
6765,2022-07-30T07:00:00+02:00,65.0
6766,2022-07-30T09:45:00+02:00,52.0
6767,2022-07-30T11:00:00+02:00,49.0
6768,2022-07-30T11:30:00+02:00,48.0
6769,2022-07-30T12:45:00+02:00,47.0
6770,2022-07-30T15:15:00+02:00,54.0
6771,2022-07-30T16:00:00+02:00,54.0
6772,2022-07-30T17:15:00+02:00,52.0
6773,2022-07-30T17:30:00+02:00,53.0
6774,2022-07-30T18:15:00+02:00,51.0
6775,2022-07-30T21:00:00+02:00,61.0
6776,2022-07-31T00:30:00+02:00,60.0
6777,2022-07-31T01:30:00+02:00,63.0
6778,2022-07-31T01:45:00+02:00,63.0
6779,2022-07-31T02:00:00+02:00,63.0
6780,2022-07-31T02:30:00+02:00,65.0
6781,2022-07-31T04:00:00+02:00,68.0
6782,2022-07-31T05:00:00+02:00,73.0
6783,2022-07-31T05:15:00+02:00,75.0
6784,2022-07-31T06:30:00+02:00,71.0
6785,2022-07-31T06:45:00+02:00,71.0
6786,2022-07-31T07:15:00+02:00,70.0
6787,2022-07-31T09:00:00+02:00,64.0
6788,2022-07-31T10:15:00+02:00,53.0
6789,2022-07-31T11:00:00+02:00,50.0
6790,2022-07-31T12:45:00+02:00,49.0
6791,2022-07-31T13:45:00+02:00,49.0
6792,2022-07-31T14:45:00+02:00,49.0
6793,2022-08-01T15:00:00+02:00,49.0
6794,2022-08-01T17:00:00+02:00,52.0
6795,2022-08-02T03:15:00+02:00,70.0
6796,2022-08-02T17:15:00+02:00,48.0
6797,2022-08-02T19:15:00+02:00,52.0
6798,2022-08-02T19:45:00+02:00,55.0
6799,2022-08-02T21:15:00+02:00,59.0
6800,2022-08-03T01:15:00+02:00,60.0
6801,2022-08-03T02:30:00+02:00,61.0
6802,2022-08-03T02:45:00+02:00,62.0
6803,2022-08-03T03:30:00+02:00,62.0
6804,2022-08-03T04:30:00+02:00,63.0
6805,2022-08-03T05:30:00+02:00,62.0
6806,2022-08-03T10:15:00+02:00,51.0
6807,2022-08-03T10:30:00+02:00,51.0
6808,2022-08-03T12:30:00+02:00,47.0
6809,2022-08-03T12:45:00+02:00,47.0
6810,2022-08-03T13:00:00+02:00,46.0
6811,2022-08-03T16:45:00+02:00,50.0
6812,2022-08-03T17:30:00+02:00,52.0
6813,2022-08-03T18:00:00+02:00,52.0
6814,2022-08-03T18:15:00+02:00,52.0
6815,2022-08-03T19:00:00+02:00,54.0
6816,2022-08-03T19:30:00+02:00,58.0
6817,2022-08-03T19:45:00+02:00,59.0
6818,2022-08-03T20:15:00+02:00,60.0
6819,2022-08-04T00:30:00+02:00,59.0
6820,2022-08-04T04:30:00+02:00,63.0
6821,2022-08-04T04:45:00+02:00,63.0
6822,2022-08-04T05:00:00+02:00,63.0
6823,2022-08-04T05:15:00+02:00,62.0
6824,2022-08-04T05:45:00+02:00,65.0
6825,2022-08-04T07:30:00+02:00,59.0
6826,2022-08-04T10:00:00+02:00,55.0
6827,2022-08-04T10:15:00+02:00,52.0
6828,2022-08-04T11:00:00+02:00,50.0
6829,2022-08-04T11:15:00+02:00,49.0
6830,2022-08-04T18:00:00+02:00,55.0
6831,2022-08-04T19:30:00+02:00,56.0
6832,2022-08-04T21:00:00+02:00,54.0
6833,2022-08-04T21:30:00+02:00,58.0
6834,2022-08-04T23:00:00+02:00,62.0
6835,2022-08-05T01:30:00+02:00,64.0
6836,2022-08-05T01:45:00+02:00,64.0
6837,2022-08-05T02:30:00+02:00,64.0
6838,2022-08-05T03:30:00+02:00,55.0
6839,2022-08-05T04:15:00+02:00,60.0
6840,2022-08-05T04:30:00+02:00,61.0
6841,2022-08-05T05:00:00+02:00,62.0
6842,2022-08-05T05:45:00+02:00,68.0
6843,2022-08-05T06:00:00+02:00,64.0
6844,2022-08-05T06:15:00+02:00,61.0
6845,2022-08-05T08:45:00+02:00,60.0
6846,2022-08-05T10:45:00+02:00,49.0
6847,2022-08-05T11:15:00+02:00,49.0
6848,2022-08-05T13:15:00+02:00,48.0
6849,2022-08-05T13:45:00+02:00,42.0
6850,2022-08-05T14:15:00+02:00,44.0
6851,2022-08-05T16:15:00+02:00,48.0
6852,2022-08-05T18:00:00+02:00,49.0
6853,2022-08-05T19:30:00+02:00,50.0
6854,2022-08-05T20:15:00+02:00,49.0
6855,2022-08-05T21:00:00+02:00,50.0
6856,2022-08-05T22:00:00+02:00,50.0
6857,2022-08-05T23:15:00+02:00,51.0
6858,2022-08-06T00:00:00+02:00,50.0
6859,2022-08-06T00:15:00+02:00,53.0
6860,2022-08-06T01:30:00+02:00,48.0
6861,2022-08-06T02:00:00+02:00,47.0
6862,2022-08-06T02:15:00+02:00,50.0
6863,2022-08-06T03:00:00+02:00,43.0
6864,2022-08-06T03:15:00+02:00,44.0
6865,2022-08-06T03:30:00+02:00,44.0
6866,2022-08-06T04:45:00+02:00,47.0
6867,2022-08-06T05:45:00+02:00,46.0
6868,2022-08-06T06:45:00+02:00,45.0
6869,2022-08-06T07:15:00+02:00,41.0
6870,2022-08-06T08:45:00+02:00,40.0
6871,2022-08-06T11:00:00+02:00,27.0
6872,2022-08-06T14:00:00+02:00,29.0
6873,2022-08-06T14:30:00+02:00,27.0
6874,2022-08-06T15:00:00+02:00,26.0
6875,2022-08-06T16:00:00+02:00,26.0
6876,2022-08-06T18:00:00+02:00,40.0
6877,2022-08-06T19:45:00+02:00,45.0
6878,2022-08-06T21:15:00+02:00,47.0
6879,2022-08-06T21:45:00+02:00,45.0
6880,2022-08-06T22:00:00+02:00,45.0
6881,2022-08-06T23:00:00+02:00,42.0
6882,2022-08-07T00:00:00+02:00,41.0
6883,2022-08-07T01:00:00+02:00,29.0
6884,2022-08-07T07:15:00+02:00,30.0
6885,2022-08-07T08:15:00+02:00,32.0
6886,2022-08-07T08:45:00+02:00,30.0
6887,2022-08-07T09:15:00+02:00,32.0
6888,2022-08-07T10:30:00+02:00,28.0
6889,2022-08-07T11:00:00+02:00,26.0
6890,2022-08-07T12:30:00+02:00,24.0
6891,2022-08-07T12:45:00+02:00,25.0
6892,2022-08-07T13:15:00+02:00,26.0
6893,2022-08-07T13:45:00+02:00,26.0
6894,2022-08-07T14:15:00+02:00,25.0
6895,2022-08-07T14:30:00+02:00,25.0
6896,2022-08-07T15:00:00+02:00,25.0
6897,2022-08-07T17:00:00+02:00,30.0
6898,2022-08-07T17:45:00+02:00,33.0
6899,2022-08-07T19:45:00+02:00,41.0
6900,2022-08-07T20:15:00+02:00,42.0
6901,2022-08-07T22:15:00+02:00,46.0
6902,2022-08-08T00:00:00+02:00,45.0
6903,2022-08-08T00:15:00+02:00,47.0
6904,2022-08-08T01:15:00+02:00,52.0
6905,2022-08-08T04:30:00+02:00,44.0
6906,2022-08-08T05:00:00+02:00,44.0
6907,2022-08-08T05:30:00+02:00,41.0
6908,2022-08-08T06:15:00+02:00,43.0
6909,2022-08-08T06:30:00+02:00,43.0
6910,2022-08-08T08:15:00+02:00,44.0
6911,2022-08-08T11:15:00+02:00,35.0
6912,2022-08-08T12:15:00+02:00,36.0
6913,2022-08-08T12:30:00+02:00,36.0
6914,2022-08-08T13:00:00+02:00,39.0
6915,2022-08-08T13:45:00+02:00,38.0
6916,2022-08-08T14:00:00+02:00,38.0
6917,2022-08-08T15:45:00+02:00,38.0
6918,2022-08-08T16:15:00+02:00,37.0
6919,2022-08-08T17:00:00+02:00,35.0
